filename , look_vec_x, look_vec_y, look_vec_z, pupil_size   , attention
2919.json, 0.7542    , 0.2511    , -0.6067   , -0.1003258   ,         0
292.json , 0.4105    , -0.2639   , -0.8728   , 0.01279096   ,         0
2920.json, -0.073    , -0.4137   , -0.9075   , 0.04722364   ,         0
2921.json, -0.0619   , 0.592     , -0.8035   , 0.04411972   ,         0
2922.json, -0.3869   , 0.3272    , -0.8621   , 0.007535707  ,         0
2923.json, -0.1209   , -0.6914   , -0.7123   , -0.15826     ,         0
2924.json, 0.3678    , 0.4293    , -0.8249   , -0.1737646   ,         0
2925.json, -0.282    , -0.0306   , -0.9589   , -0.4939595   ,         0
2926.json, -0.7514   , -0.0168   , -0.6597   , -0.0872987   ,         0
2927.json, 0.3132    , -0.0272   , -0.9493   , 0.1283954    ,         0
2928.json, -0.1407   , -0.1238   , -0.9823   , -0.3012387   ,         1
2929.json, 0.3412    , -0.5586   , -0.756    , -0.06279521  ,         0
293.json , -0.0167   , -0.3194   , -0.9475   , 0.08702698   ,         0
2930.json, -0.5411   , -0.3347   , -0.7715   , -0.2455113   ,         0
2931.json, 0.4408    , -0.2783   , -0.8534   , 0.1668926    ,         0
2932.json, -0.3458   , 0.1403    , -0.9277   , 0.4517145    ,         0
2933.json, -0.4663   , 0.3136    , -0.8271   , 0.1352448    ,         0
2934.json, -0.0524   , 0.3318    , -0.9419   , 0.1364779    ,         0
2935.json, 0.1234    , -0.2037   , -0.9712   , 0.4156925    ,         0
2936.json, 0.5529    , 0.1639    , -0.817    , 0.233364     ,         0
2937.json, 0.5006    , 0.1545    , -0.8518   , -0.3681811   ,         0
2938.json, 0.0582    , 0.1783    , -0.9822   , -0.1512603   ,         1
2939.json, 0.7755    , -0.4396   , -0.4532   , 0.03578978   ,         0
294.json , -0.037    , 0.3771    , -0.9255   , -0.1595866   ,         0
2940.json, -0.1885   , -0.1736   , -0.9666   , 0.4811552    ,         0
2941.json, 0.0598    , -0.6903   , -0.721    , -0.4078626   ,         0
2942.json, 0.2298    , 0.0963    , -0.9685   , 0.01576524   ,         0
2943.json, -0.231    , 0.2945    , -0.9273   , 0.2843764    ,         0
2944.json, -0.7796   , -0.0311   , -0.6255   , -0.402275    ,         0
2945.json, -0.3534   , -0.6775   , -0.6451   , -0.1332434   ,         0
2946.json, 0.072     , -0.4184   , -0.9054   , -0.02230944  ,         0
2947.json, 0.6388    , -0.1585   , -0.7529   , 0.3439861    ,         0
2948.json, -0.2541   , 0.0523    , -0.9658   , -0.1274277   ,         0
2949.json, 0.4148    , 0.2884    , -0.863    , -0.2404194   ,         0
295.json , -0.4135   , -0.1141   , -0.9033   , 0.05578529   ,         0
2950.json, -0.1475   , -0.4027   , -0.9034   , 0.06387547   ,         0
2951.json, 0.5454    , -0.35     , -0.7616   , -0.08336088  ,         0
2952.json, -0.2062   , -0.0631   , -0.9765   , -0.01480652  ,         0
2953.json, 0.2707    , -0.5527   , -0.7882   , -0.3360465   ,         0
2954.json, -0.513    , -0.3194   , -0.7968   , -0.1545705   ,         0
2955.json, 0.0592    , 0.4328    , -0.8995   , 0.06625737   ,         0
2956.json, 0.7362    , -0.3148   , -0.5991   , -0.1657781   ,         0
2957.json, 0.7141    , 0.395     , -0.5779   , -0.2565963   ,         0
2958.json, 0.4253    , -0.5595   , -0.7114   , -0.08179169  ,         0
2959.json, -0.4572   , -0.2827   , -0.8432   , 0.2363256    ,         0
296.json , 0.1435    , 0.1995    , -0.9693   , -0.6664026   ,         0
2960.json, 0.3604    , -0.1455   , -0.9214   , -0.1680787   ,         0
2961.json, 0.5825    , -0.3237   , -0.7456   , -0.3957744   ,         0
2962.json, -0.359    , 0.3036    , -0.8826   , -0.04723015  ,         0
2963.json, 0.3857    , 0.2816    , -0.8786   , 0.6083919    ,         0
2964.json, 0.7486    , 0.2249    , -0.6237   , 0.04508665   ,         0
2965.json, -0.7612   , 0.075     , -0.6442   , 0.1230536    ,         0
2966.json, 0.5761    , 0.4125    , -0.7057   , 0.1483158    ,         0
2967.json, 0.0872    , 0.0068    , -0.9962   , 0.2656603    ,         1
2968.json, -0.1471   , 0.2994    , -0.9427   , 0.2698229    ,         0
2969.json, -0.0724   , -0.3127   , -0.9471   , 0.2716497    ,         0
297.json , -0.7761   , -0.3025   , -0.5533   , 0.1061816    ,         0
2970.json, 0.0061    , -0.2462   , -0.9692   , 0.09618194   ,         0
2971.json, 0.9067    , 0.1796    , -0.3817   , 0.2622299    ,         0
2972.json, 0.1246    , 0.6142    , -0.7792   , -0.05581894  ,         0
2973.json, -0.2382   , -0.581    , -0.7782   , -0.04983174  ,         0
2974.json, -0.1358   , -0.3892   , -0.9111   , 0.1296679    ,         0
2975.json, -0.7527   , 0.4852    , -0.445    , 0.08525386   ,         0
2976.json, 0.0368    , 0.0195    , -0.9991   , 0.1107638    ,         1
2977.json, 0.4522    , 0.268     , -0.8507   , -0.1138335   ,         0
2978.json, -0.2735   , 0.5321    , -0.8013   , 0.1327738    ,         0
2979.json, -0.475    , -0.3732   , -0.7969   , 0.5985132    ,         0
298.json , 0.1252    , 0.5258    , -0.8413   , -0.3279767   ,         0
2980.json, 0.2582    , -0.2932   , -0.9205   , -0.07149063  ,         0
2981.json, 0.4921    , -0.1179   , -0.8625   , -0.02753309  ,         0
2982.json, 0.3014    , 0.0976    , -0.9485   , -0.4285421   ,         0
2983.json, 0.4249    , -0.1365   , -0.8949   , -0.257655    ,         0
2984.json, -0.0374   , -0.0427   , -0.9984   , 0.1220237    ,         1
2985.json, -0.3656   , -0.3399   , -0.8665   , 0.3188955    ,         0
2986.json, -0.1158   , -0.068    , -0.9909   , -0.06018702  ,         1
2987.json, -0.8183   , -0.3917   , -0.4206   , -0.1483476   ,         0
2988.json, 0.3051    , 0.4751    , -0.8253   , -0.222141    ,         0
2989.json, 0.1069    , 0.4152    , -0.9034   , 0.03431649   ,         0
299.json , 0.8561    , -0.2721   , -0.4394   , -0.04776763  ,         0
2990.json, -0.3678   , 0.5503    , -0.7496   , -0.1488499   ,         0
2991.json, 0.5319    , 0.47      , -0.7044   , 0.4479056    ,         0
2992.json, -0.5178   , 0.4663    , -0.7172   , 0.2986719    ,         0
2993.json, 0.5157    , 0.5392    , -0.6658   , -0.1055198   ,         0
2994.json, 0.0675    , 0.5268    , -0.8473   , 0.02646756   ,         0
2995.json, -0.2178   , -0.2408   , -0.9458   , -0.5699167   ,         0
2996.json, 0.3296    , -0.0681   , -0.9417   , -0.06913591  ,         0
2997.json, 0.5297    , 0.0221    , -0.8479   , 0.3379294    ,         0
2998.json, 0.738     , 0.1336    , -0.6614   , 0.2593141    ,         0
2999.json, 0.0936    , 0.3472    , -0.9331   , 0.009113234  ,         0
3.json   , -0.5705   , 0.1302    , -0.8109   , -0.1329503   ,         0
30.json  , -0.1668   , 0.0533    , -0.9845   , 0.06299611   ,         1
300.json , 0.3592    , -0.1932   , -0.913    , -0.1969098   ,         0
3000.json, 0.3837    , 0.1961    , -0.9024   , -0.0545121   ,         0
3001.json, 0.0041    , -0.2385   , -0.9711   , -0.002676827 ,         0
3002.json, 0.4986    , -0.55     , -0.67     , 0.1349753    ,         0
3003.json, -0.1611   , -0.411    , -0.8973   , -0.06728344  ,         0
3004.json, -0.3736   , 0.2129    , -0.9028   , -0.1016359   ,         0
3005.json, -0.7203   , -0.1917   , -0.6667   , 0.06064562   ,         0
3006.json, 0.1128    , -0.6309   , -0.7676   , 0.2825922    ,         0
3007.json, -0.5575   , -0.3051   , -0.7721   , 0.01507674   ,         0
3008.json, -0.8532   , -0.2592   , -0.4526   , -0.1938475   ,         0
3009.json, 0.2136    , -0.4091   , -0.8871   , 0.01800814   ,         0
301.json , 0.6377    , -0.4486   , -0.6262   , -0.04914453  ,         0
3010.json, 0.5462    , 0.4234    , -0.7228   , -0.07930227  ,         0
3011.json, -0.725    , 0.3013    , -0.6193   , -0.3296147   ,         0
3012.json, 0.1323    , 0.5097    , -0.8501   , 0.2170384    ,         0
3013.json, -0.1427   , 0.1319    , -0.9809   , 0.2443173    ,         1
3014.json, 0.0592    , -0.256    , -0.9649   , 0.285967     ,         0
3015.json, 0.2033    , -0.5015   , -0.8409   , 0.1311453    ,         0
3016.json, 0.1311    , 0.4044    , -0.9051   , 0.1533798    ,         0
3017.json, 0.0996    , -0.1078   , -0.9892   , 0.3296173    ,         1
3018.json, -0.5014   , -0.2785   , -0.8192   , -0.3211884   ,         0
3019.json, 0.4871    , 0.322     , -0.8119   , 0.2319719    ,         0
302.json , 0.4491    , 0.0404    , -0.8926   , -0.1607343   ,         0
3020.json, 0.5716    , -0.5134   , -0.6401   , 0.00474658   ,         0
3021.json, -0.363    , -0.3636   , -0.858    , 0.1634279    ,         0
3022.json, 0.3179    , -0.4841   , -0.8152   , 0.2002776    ,         0
3023.json, -0.2287   , -0.1459   , -0.9625   , 0.1111818    ,         0
3024.json, -0.8047   , 0.4244    , -0.4152   , 0.2048473    ,         0
3025.json, 0.1675    , -0.554    , -0.8155   , -0.05517523  ,         0
3026.json, -0.149    , -0.3284   , -0.9327   , 0.0533438    ,         0
3027.json, -0.1675   , -0.1345   , -0.9767   , -0.2277763   ,         0
3028.json, -0.0894   , -0.5699   , -0.8168   , 0.1759119    ,         0
3029.json, -0.3499   , 0.5869    , -0.7302   , 0.04652228   ,         0
303.json , 0.2866    , -0.5975   , -0.7489   , -0.1173322   ,         0
3030.json, 0.8005    , -0.2632   , -0.5385   , 0.1282014    ,         0
3031.json, 0.7199    , 0.4963    , -0.4851   , 0.03362526   ,         0
3032.json, -0.0082   , -0.591    , -0.8066   , -0.1306439   ,         0
3033.json, 0.89      , 0.0647    , -0.4513   , 0.009784224  ,         0
3034.json, -0.6855   , -0.3039   , -0.6616   , -0.0001501585,         0
3035.json, -0.3305   , 0.2638    , -0.9062   , -0.106638    ,         0
3036.json, -0.6598   , -0.3394   , -0.6704   , -0.01021073  ,         0
3037.json, 0.7099    , -0.095    , -0.6979   , -0.0284315   ,         0
3038.json, -0.541    , -0.41     , -0.7344   , 0.08893084   ,         0
3039.json, -0.2539   , 0.2418    , -0.9365   , 0.2742595    ,         0
304.json , 0.218     , 0.5996    , -0.77     , 0.1237455    ,         0
3040.json, -0.5085   , 0.0271    , -0.8606   , -0.08517904  ,         0
3041.json, 0.4989    , 0.1309    , -0.8567   , -0.02969545  ,         0
3042.json, -0.4325   , 0.1214    , -0.8934   , 0.2116725    ,         0
3043.json, 0.3765    , -0.4742   , -0.7959   , -0.1170797   ,         0
3044.json, 0.5959    , 0.0905    , -0.7979   , 0.2932691    ,         0
3045.json, 0.3601    , -0.4541   , -0.8149   , -0.09561752  ,         0
3046.json, 0.494     , -0.0228   , -0.8691   , -0.007203019 ,         0
3047.json, 0.6966    , -0.0735   , -0.7137   , -0.1015662   ,         0
3048.json, -0.1565   , 0.3842    , -0.9099   , 0.4010161    ,         0
3049.json, -0.3261   , 0.0829    , -0.9417   , -0.1005487   ,         0
305.json , 0.0338    , -0.1405   , -0.9895   , -0.2200248   ,         1
3050.json, 0.1511    , -0.5829   , -0.7984   , 0.175479     ,         0
3051.json, -0.4124   , -0.1012   , -0.9054   , -0.1194546   ,         0
3052.json, 0.1375    , 0.6163    , -0.7754   , 0.2223173    ,         0
3053.json, -0.5539   , 0.2854    , -0.7822   , -0.04720804  ,         0
3054.json, -0.1177   , 0.018     , -0.9929   , -0.06301733  ,         1
3055.json, -0.279    , 0.3049    , -0.9106   , 0.1884248    ,         0
3056.json, -0.0694   , 0.3431    , -0.9367   , 0.4912692    ,         0
3057.json, -0.6581   , -0.434    , -0.6153   , 0.02944187   ,         0
3058.json, 0.1895    , 0.0565    , -0.9803   , -0.1939001   ,         1
3059.json, 0.4695    , -0.102    , -0.877    , -0.01251965  ,         0
306.json , -0.2285   , -0.0358   , -0.9729   , -0.3820255   ,         0
3060.json, 0.1572    , -0.1721   , -0.9725   , -0.02731452  ,         0
3061.json, 0.4734    , -0.1746   , -0.8633   , -0.1636036   ,         0
3062.json, -0.3386   , 0.5032    , -0.795    , -0.249616    ,         0
3063.json, 0.4029    , -0.5458   , -0.7347   , -0.1860238   ,         0
3064.json, -0.8496   , -0.0057   , -0.5274   , 0.2675146    ,         0
3065.json, -0.2524   , 0.0161    , -0.9675   , 0.02149004   ,         0
3066.json, -0.0407   , -0.2067   , -0.9776   , 0.02074853   ,         0
3067.json, -0.5441   , 0.23      , -0.8069   , -0.01487545  ,         0
3068.json, 0.3054    , 0.3769    , -0.8744   , -0.01317006  ,         0
3069.json, 0.8492    , -0.195    , -0.4907   , 0.003152707  ,         0
307.json , 0.3927    , 0.2439    , -0.8868   , -0.09807602  ,         0
3070.json, -0.2308   , -0.3184   , -0.9194   , -0.1715725   ,         0
3071.json, -0.0149   , -0.6259   , -0.7798   , 0.04050164   ,         0
3072.json, 0.3199    , 0.0094    , -0.9474   , 0.02290215   ,         0
3073.json, 0.1379    , 0.4119    , -0.9008   , 0.3270849    ,         0
3074.json, 0.2519    , 0.2461    , -0.9359   , 0.103501     ,         0
3075.json, 0.3306    , 0.0698    , -0.9412   , 0.05722624   ,         0
3076.json, -0.3791   , -0.002    , -0.9254   , -0.1332349   ,         0
3077.json, 0.5742    , -0.4371   , -0.6923   , -0.02943099  ,         0
3078.json, -0.125    , 0.2338    , -0.9642   , -0.05334647  ,         0
3079.json, 0.211     , 0.6012    , -0.7707   , 0.2484827    ,         0
308.json , 0.1686    , -0.5856   , -0.7929   , -0.2691194   ,         0
3080.json, 0.5636    , 0.4768    , -0.6746   , 0.1602002    ,         0
3081.json, -0.2274   , 0.4179    , -0.8796   , 0.1560822    ,         0
3082.json, -0.0851   , -0.355    , -0.931    , 0.01102899   ,         0
3083.json, -0.1481   , -0.4773   , -0.8661   , 0.4722586    ,         0
3084.json, 0.6683    , -0.2975   , -0.6818   , 0.01580524   ,         0
3085.json, 0.7076    , -0.0781   , -0.7023   , 0.1319002    ,         0
3086.json, -0.8659   , -0.2702   , -0.421    , -0.07297395  ,         0
3087.json, 0.4413    , -0.3335   , -0.8331   , -0.2418875   ,         0
3088.json, 0.2567    , 0.5192    , -0.8152   , 0.1011144    ,         0
3089.json, -0.0762   , 0.536     , -0.8408   , 0.0483807    ,         0
309.json , -0.123    , -0.0837   , -0.9889   , -0.2550505   ,         1
3090.json, -0.3715   , 0.5078    , -0.7772   , 0.2844017    ,         0
3091.json, -0.5475   , 0.1108    , -0.8294   , -0.2567706   ,         0
3092.json, -0.0475   , 0.2081    , -0.977    , -0.0940761   ,         0
3093.json, -0.1491   , 0.3005    , -0.9421   , -0.0552898   ,         0
3094.json, -0.1504   , -0.5975   , -0.7876   , -0.01475726  ,         0
3095.json, 0.119     , -0.2644   , -0.957    , 0.22579      ,         0
3096.json, 0.7394    , -0.378    , -0.5571   , -0.09313559  ,         0
3097.json, -0.5569   , 0.6387    , -0.5309   , -0.08400285  ,         0
3098.json, 0.639     , -0.4971   , -0.5869   , -0.2285916   ,         0
3099.json, 0.3199    , 0.1732    , -0.9315   , 0.2002486    ,         0
31.json  , 0.1236    , 0.0393    , -0.9916   , -0.01171337  ,         1
310.json , -0.0567   , 0.3921    , -0.9182   , -0.05019016  ,         0
3100.json, 0.3977    , 0.0421    , -0.9166   , -0.08767705  ,         0
3101.json, 0.2466    , -0.2482   , -0.9368   , -0.02092862  ,         0
3102.json, 0.5609    , -0.4064   , -0.7213   , 0.2410345    ,         0
3103.json, 0.0881    , -0.3108   , -0.9464   , 0.09957374   ,         0
3104.json, -0.1775   , -0.29     , -0.9404   , -0.06169183  ,         0
3105.json, -0.3442   , 0.1284    , -0.9301   , 0.04752643   ,         0
3106.json, -0.7181   , 0.1995    , -0.6667   , 0.1064626    ,         0
3107.json, -0.5026   , -0.0258   , -0.8641   , -0.09755196  ,         0
3108.json, -0.1985   , -0.0813   , -0.9767   , 0.1996422    ,         0
3109.json, -0.2048   , 0.304     , -0.9304   , -0.005073481 ,         0
311.json , 0.1054    , 0.0464    , -0.9933   , -0.03907352  ,         1
3110.json, 0.7427    , 0.4325    , -0.5111   , 0.1771236    ,         0
3111.json, 0.6653    , 0.1273    , -0.7356   , -0.02515969  ,         0
3112.json, -0.1036   , -0.1755   , -0.979    , -0.07491855  ,         0
3113.json, 0.1014    , 0.3756    , -0.9212   , 0.0485297    ,         0
3114.json, 0.3338    , 0.2474    , -0.9096   , 0.1288824    ,         0
3115.json, 0.047     , -0.4645   , -0.8843   , 0.00996583   ,         0
3116.json, -0.6715   , -0.114    , -0.7321   , 0.2525914    ,         0
3117.json, 0.3336    , 0.1064    , -0.9367   , 0.149067     ,         0
3118.json, 0.3193    , 0.4768    , -0.8189   , 0.04580829   ,         0
3119.json, -0.5577   , 0.0054    , -0.83     , -0.005659941 ,         0
312.json , 0.4721    , 0.2293    , -0.8512   , 0.02753927   ,         0
3120.json, -0.092    , 0.0397    , -0.995    , -0.09331193  ,         1
3121.json, 0.2902    , -0.3393   , -0.8948   , -0.2699212   ,         0
3122.json, -0.4306   , -0.4653   , -0.7734   , 0.1508091    ,         0
3123.json, -0.0875   , 0.2196    , -0.9717   , 0.112517     ,         0
3124.json, -0.4501   , 0.2769    , -0.8489   , 0.1911024    ,         0
3125.json, -0.7186   , -0.5164   , -0.4657   , -0.2513325   ,         0
3126.json, 0.0417    , -0.4651   , -0.8843   , 0.1190561    ,         0
3127.json, 0.7382    , 0.507     , -0.445    , -0.1853349   ,         0
3128.json, -0.566    , -0.2336   , -0.7906   , -0.2305885   ,         0
3129.json, -0.6267   , -0.0963   , -0.7733   , 0.1921253    ,         0
313.json , -0.0242   , 0.53      , -0.8477   , 0.4711937    ,         0
3130.json, 0.3923    , -0.2541   , -0.884    , -0.2252339   ,         0
3131.json, -0.5607   , 0.2689    , -0.7832   , 0.2034044    ,         0
3132.json, -0.4792   , 0.5015    , -0.7203   , -0.1674046   ,         0
3133.json, -0.7268   , 0.349     , -0.5916   , 0.005603494  ,         0
3134.json, 0.628     , 0.0004    , -0.7782   , 0.10348      ,         0
3135.json, 0.4333    , 0.3007    , -0.8496   , 0.2257105    ,         0
3136.json, 0.7221    , -0.1391   , -0.6776   , 0.125007     ,         0
3137.json, 0.1187    , -0.1025   , -0.9876   , -0.2264553   ,         1
3138.json, -0.275    , 0.4034    , -0.8727   , 0.001641486  ,         0
3139.json, 0.7447    , 0.5047    , -0.4366   , 0.1249137    ,         0
314.json , -0.0332   , -0.0611   , -0.9976   , -0.2890446   ,         1
3140.json, -0.5974   , 0.0756    , -0.7984   , -0.3746033   ,         0
3141.json, 0.1955    , 0.0797    , -0.9775   , -0.04626946  ,         0
3142.json, -0.4546   , 0.1861    , -0.871    , 0.1538721    ,         0
3143.json, -0.2246   , -0.2002   , -0.9537   , 0.2409615    ,         0
3144.json, -0.4855   , -0.0694   , -0.8715   , -0.03781393  ,         0
3145.json, 0.779     , -0.0329   , -0.6262   , -0.04908715  ,         0
